latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-19T18:30,661.2,137.4,293.0,29.2,17.1,80.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-05-01T06:00,517.8,105.2,22.9,23.2,80.0,509.0
2026-05-01T07:00,453.6,90.8,19.4,22.8,95.0,565.0
2026-05-01T08:00,427.5,79.6,16.0,23.1,114.0,593.0
2026-05-01T09:00,436.8,74.7,12.7,24.8,143.0,565.0
2026-05-01T10:00,448.9,74.0,9.4,27.3,177.0,509.0
2026-05-01T11:00,471.2,76.6,7.0,28.8,204.0,466.0
2026-05-01T12:00,486.2,78.0,5.7,28.4,219.0,455.0
2026-05-01T13:00,482.4,78.7,5.2,27.2,228.0,458.0
2026-05-01T14:00,462.9,78.2,5.5,26.4,233.0,464.0
2026-05-01T15:00,443.3,78.0,6.4,26.8,237.0,472.0
2026-05-01T16:00,419.1,77.1,8.1,27.8,238.0,483.0
2026-05-01T17:00,295.2,65.0,9.4,21.2,221.0,492.0
2026-05-01T18:00,253.3,67.1,16.8,23.1,194.0,494.0
2026-05-01T19:00,224.4,70.5,26.8,25.7,157.0,495.0
2026-05-01T20:00,244.9,71.7,33.0,27.0,129.0,505.0
2026-05-01T21:00,272.9,71.7,31.9,25.9,120.0,541.0
2026-05-01T22:00,290.6,70.5,27.0,23.7,121.0,587.0
2026-05-01T23:00,319.4,71.5,22.5,21.7,121.0,606.0
2026-05-02T00:00,346.5,73.1,19.7,20.5,119.0,572.0
2026-05-02T01:00,360.4,74.3,17.3,19.7,116.0,511.0
2026-05-02T02:00,361.4,74.3,15.8,19.3,113.0,469.0
2026-05-02T03:00,352.0,72.6,15.3,19.5,107.0,459.0
2026-05-02T04:00,340.9,71.7,15.6,20.2,100.0,468.0
2026-05-02T05:00,316.6,71.5,16.9,24.6,100.0,501.0
2026-05-02T06:00,299.0,72.6,19.0,26.6,105.0,585.0
2026-05-02T07:00,304.5,72.4,21.6,29.4,114.0,694.0
2026-05-02T08:00,333.4,75.0,22.1,31.9,130.0,748.0
2026-05-02T09:00,386.5,78.7,18.3,33.9,162.0,697.0
2026-05-02T10:00,441.4,83.6,12.3,35.5,202.0,593.0
2026-05-02T11:00,476.8,86.8,7.6,35.8,232.0,507.0
2026-05-02T12:00,489.9,89.4,5.6,33.8,245.0,468.0
2026-05-02T13:00,434.9,84.1,4.9,30.4,248.0,447.0
2026-05-02T14:00,376.3,76.6,5.1,27.6,245.0,438.0
2026-05-02T15:00,347.4,72.9,5.3,25.7,239.0,441.0
2026-05-02T16:00,334.3,71.2,6.4,24.4,227.0,455.0
2026-05-02T17:00,627.7,99.0,13.0,22.5,207.0,470.0
2026-05-02T18:00,530.9,96.9,18.9,24.2,185.0,483.0
2026-05-02T19:00,449.8,96.9,26.9,26.4,154.0,498.0
2026-05-02T20:00,486.2,100.6,31.7,27.4,130.0,515.0
2026-05-02T21:00,519.7,102.0,30.5,26.1,120.0,542.0
2026-05-02T22:00,547.6,102.9,26.1,23.7,116.0,573.0
2026-05-02T23:00,556.9,102.7,22.1,21.7,114.0,585.0
2026-05-03T00:00,555.1,102.2,19.7,20.9,111.0,564.0
2026-05-03T01:00,540.2,100.6,17.6,20.6,108.0,525.0
2026-05-03T02:00,491.7,96.4,16.2,20.6,106.0,495.0
2026-05-03T03:00,451.7,92.7,15.6,20.7,101.0,477.0
2026-05-03T04:00,446.1,90.8,15.6,21.0,97.0,468.0
2026-05-03T05:00,717.1,123.9,11.7,20.1,125.0,485.0
2026-05-03T06:00,625.8,117.1,13.5,22.6,126.0,561.0
2026-05-03T07:00,607.2,110.4,15.8,26.0,130.0,663.0
2026-05-03T08:00,607.2,107.1,16.5,28.6,140.0,716.0
2026-05-03T09:00,637.0,108.0,13.9,29.7,165.0,672.0
2026-05-03T10:00,651.9,107.3,9.7,30.0,197.0,579.0
2026-05-03T11:00,661.2,105.9,6.5,29.2,220.0,503.0
2026-05-03T12:00,685.5,105.0,5.2,26.8,225.0,469.0
2026-05-03T13:00,715.3,104.3,5.0,23.3,220.0,452.0
2026-05-03T14:00,743.2,103.8,5.4,20.6,212.0,446.0
2026-05-03T15:00,771.1,104.5,6.6,19.4,203.0,452.0
2026-05-03T16:00,717.1,99.2,8.6,19.0,190.0,468.0
2026-05-03T17:00,786.0,100.6,11.5,20.0,185.0,481.0
2026-05-03T18:00,750.6,99.9,13.4,19.3,171.0,487.0
2026-05-03T19:00,601.6,88.7,16.0,18.4,152.0,490.0
2026-05-03T20:00,252.4,61.0,17.7,17.7,137.0,488.0
2026-05-03T21:00,264.5,61.0,17.7,17.4,132.0,478.0
2026-05-03T22:00,380.9,68.0,16.8,17.4,131.0,462.0
2026-05-03T23:00,558.8,88.7,15.7,17.5,130.0,444.0
2026-05-04T00:00,638.9,101.3,14.6,17.6,126.0,424.0
2026-05-04T01:00,562.5,96.4,13.3,17.8,122.0,401.0
2026-05-04T02:00,455.4,85.7,12.4,18.1,118.0,383.0
2026-05-04T03:00,461.9,81.5,11.9,18.7,113.0,361.0
2026-05-04T04:00,674.3,103.1,11.8,19.4,109.0,343.0
2026-05-04T05:00,285.0,44.8,12.7,14.8,111.0,356.0
2026-05-04T06:00,129.5,31.9,14.7,14.2,111.0,438.0
2026-05-04T07:00,102.7,28.8,17.3,13.5,112.0,551.0
2026-05-04T08:00,99.7,28.1,18.0,13.1,117.0,608.0
2026-05-04T09:00,369.7,52.3,15.0,13.3,130.0,556.0
2026-05-04T10:00,271.9,46.7,10.1,14.0,147.0,449.0
2026-05-04T11:00,238.0,45.3,6.9,14.9,161.0,361.0
2026-05-04T12:00,214.2,42.6,7.0,16.3,168.0,317.0
2026-05-04T13:00,155.1,38.4,8.8,18.1,171.0,292.0
2026-05-04T14:00,89.6,30.7,10.8,19.2,171.0,284.0
2026-05-04T15:00,251.5,43.7,12.7,19.3,167.0,298.0
2026-05-04T16:00,370.7,55.1,14.9,18.7,160.0,328.0
2026-05-04T17:00,125.7,35.0,17.8,28.9,167.0,360.0
2026-05-04T18:00,209.5,42.4,17.8,24.5,156.0,390.0
2026-05-04T19:00,164.8,41.6,17.9,18.4,139.0,422.0
2026-05-04T20:00,58.2,29.7,18.8,14.4,124.0,449.0
2026-05-04T21:00,44.6,29.3,21.5,14.6,111.0,473.0
2026-05-04T22:00,88.9,34.9,25.1,16.8,100.0,493.0
2026-05-04T23:00,119.2,43.0,27.1,18.3,90.0,501.0
2026-05-05T00:00,130.9,46.2,26.3,17.6,83.0,487.0
2026-05-05T01:00,109.9,44.0,23.9,16.2,79.0,461.0
2026-05-05T02:00,95.5,41.8,21.9,15.1,75.0,446.0
2026-05-05T03:00,85.7,39.1,20.6,14.4,71.0,452.0
2026-05-05T04:00,144.8,41.7,19.6,14.0,67.0,469.0
2026-05-05T05:00,61.0,37.8,19.4,15.9,74.0,488.0
2026-05-05T06:00,53.1,38.5,21.6,17.5,81.0,515.0
2026-05-05T07:00,62.2,41.1,24.5,19.6,92.0,544.0
2026-05-05T08:00,74.7,41.2,24.8,21.6,109.0,554.0
2026-05-05T09:00,101.5,39.3,20.3,23.3,136.0,528.0
2026-05-05T10:00,140.6,40.0,13.3,24.8,168.0,482.0
2026-05-05T11:00,94.1,32.5,7.9,25.3,193.0,442.0
2026-05-05T12:00,100.1,32.7,5.6,24.0,205.0,413.0
2026-05-05T13:00,114.1,34.9,4.9,21.7,209.0,390.0
2026-05-05T14:00,117.1,35.7,5.6,20.4,209.0,386.0
2026-05-05T15:00,123.9,37.1,7.5,21.0,207.0,412.0
2026-05-05T16:00,127.6,38.5,10.7,22.6,201.0,457.0
2026-05-05T17:00,78.5,34.1,17.6,28.7,192.0,497.0
2026-05-05T18:00,80.1,35.7,23.2,29.8,170.0,518.0
2026-05-05T19:00,81.0,42.8,30.9,31.3,139.0,534.0
2026-05-05T20:00,81.0,47.3,37.2,32.1,113.0,561.0
2026-05-05T21:00,76.6,50.9,40.3,31.5,96.0,615.0
2026-05-05T22:00,75.0,54.0,41.8,30.2,84.0,679.0
2026-05-05T23:00,72.9,56.1,43.2,28.8,73.0,724.0
2026-05-06T00:00,73.3,58.8,44.0,27.2,64.0,728.0
2026-05-06T01:00,75.4,61.7,44.7,25.6,56.0,712.0
2026-05-06T02:00,78.0,64.5,47.6,25.1,48.0,710.0
2026-05-06T03:00,84.1,68.7,56.7,26.1,32.0,736.0
2026-05-06T04:00,91.7,74.3,68.0,28.1,16.0,776.0
2026-05-06T05:00,82.0,75.0,63.5,28.5,24.0,817.0
2026-05-06T06:00,82.0,74.3,53.3,35.3,58.0,879.0
2026-05-06T07:00,82.7,68.5,39.0,44.4,105.0,943.0
2026-05-06T08:00,104.1,62.2,26.6,48.7,145.0,931.0
2026-05-06T09:00,152.3,55.8,17.9,44.0,170.0,777.0
2026-05-06T10:00,257.0,56.1,11.0,34.6,188.0,549.0
2026-05-06T11:00,213.7,46.3,6.2,26.6,200.0,372.0
2026-05-06T12:00,170.9,37.7,3.9,22.4,206.0,301.0
2026-05-06T13:00,166.2,36.9,3.8,19.6,205.0,281.0
2026-05-06T14:00,182.5,38.6,4.4,17.7,202.0,278.0
2026-05-06T15:00,208.2,40.2,4.9,16.3,197.0,283.0
2026-05-06T16:00,248.7,44.2,6.3,15.8,189.0,305.0
2026-05-06T17:00,285.9,44.2,9.8,14.4,183.0,328.0
2026-05-06T18:00,283.1,53.1,28.7,19.2,151.0,344.0
2026-05-06T19:00,310.1,72.9,54.2,25.7,108.0,361.0
2026-05-06T20:00,299.0,76.1,68.8,29.3,78.0,398.0
2026-05-06T21:00,327.8,70.8,62.0,27.3,73.0,482.0
2026-05-06T22:00,338.1,67.8,44.2,22.5,81.0,585.0
2026-05-06T23:00,292.4,63.1,29.5,18.5,89.0,638.0
2026-05-07T00:00,272.9,59.5,23.1,16.5,91.0,598.0
2026-05-07T01:00,214.2,53.0,19.7,15.3,93.0,509.0
2026-05-07T02:00,176.5,46.9,17.2,14.7,96.0,431.0
2026-05-07T03:00,314.8,56.0,14.8,14.6,101.0,379.0
2026-05-07T04:00,331.6,56.9,13.4,15.1,107.0,339.0
2026-05-07T05:00,597.9,93.4,12.1,13.4,124.0,328.0
2026-05-07T06:00,434.0,83.1,14.6,14.6,128.0,375.0
2026-05-07T07:00,461.0,87.5,17.9,16.1,135.0,452.0
2026-05-07T08:00,489.9,83.8,18.9,17.1,144.0,489.0
2026-05-07T09:00,592.3,85.4,15.3,16.9,158.0,444.0
2026-05-07T10:00,791.6,106.6,9.5,16.1,175.0,360.0
2026-05-07T11:00,823.3,107.6,5.3,15.6,187.0,299.0
2026-05-07T12:00,797.2,102.0,4.4,15.9,191.0,286.0
2026-05-07T13:00,821.4,102.9,5.2,16.5,190.0,296.0
2026-05-07T14:00,877.3,107.6,6.4,17.2,188.0,321.0
2026-05-07T15:00,961.1,116.6,7.7,18.0,187.0,368.0
2026-05-07T16:00,953.7,116.6,9.4,18.8,185.0,428.0
2026-05-07T17:00,855.0,105.5,11.6,19.9,181.0,469.0
2026-05-07T18:00,687.3,94.5,13.9,19.9,166.0,469.0
2026-05-07T19:00,530.9,78.7,16.9,20.0,146.0,450.0
2026-05-07T20:00,430.3,70.1,18.8,20.2,131.0,437.0
2026-05-07T21:00,381.8,65.7,18.4,20.8,126.0,445.0
2026-05-07T22:00,357.6,63.6,16.8,21.4,126.0,459.0
2026-05-07T23:00,350.2,63.8,15.5,21.5,125.0,465.0
2026-05-08T00:00,346.5,64.5,15.0,20.5,119.0,452.0
2026-05-08T01:00,329.7,64.3,14.8,18.9,112.0,430.0
2026-05-08T02:00,299.0,62.2,14.7,17.4,105.0,415.0
2026-05-08T03:00,292.4,60.3,14.5,15.8,99.0,411.0
2026-05-08T04:00,292.4,58.1,14.4,14.2,94.0,414.0
2026-05-08T05:00,297.1,61.9,16.1,18.9,93.0,432.0
2026-05-08T06:00,326.9,65.7,17.4,22.3,100.0,489.0
2026-05-08T07:00,325.0,68.5,19.0,27.0,110.0,561.0
2026-05-08T08:00,367.9,71.0,18.9,29.9,126.0,588.0
2026-05-08T09:00,427.5,73.3,15.3,29.5,151.0,526.0
2026-05-08T10:00,482.4,76.1,10.0,27.4,182.0,419.0
2026-05-08T11:00,508.5,75.9,5.9,25.1,204.0,337.0
2026-05-08T12:00,523.4,75.0,4.3,22.8,212.0,311.0
2026-05-08T13:00,529.0,74.0,4.0,20.4,211.0,311.0
2026-05-08T14:00,530.9,73.8,4.6,18.7,207.0,318.0
2026-05-08T15:00,517.8,71.9,6.1,18.5,202.0,323.0
2026-05-08T16:00,482.4,68.0,8.6,19.0,194.0,334.0
2026-05-08T17:00,478.7,68.2,10.8,20.8,191.0,359.0
2026-05-08T18:00,361.4,64.5,16.4,21.1,168.0,409.0
2026-05-08T19:00,287.8,62.9,24.1,21.5,136.0,472.0
2026-05-08T20:00,273.8,60.5,29.2,21.7,112.0,527.0
2026-05-08T21:00,236.1,57.5,29.5,21.7,103.0,572.0
2026-05-08T22:00,205.8,55.5,27.3,21.5,101.0,607.0
2026-05-08T23:00,207.7,55.1,24.8,21.2,100.0,616.0
2026-05-09T00:00,221.2,55.1,22.2,20.8,99.0,575.0
2026-05-09T01:00,226.8,55.3,19.3,20.2,100.0,507.0
2026-05-09T02:00,228.6,55.6,17.3,19.5,99.0,462.0
2026-05-09T03:00,233.3,56.2,16.7,18.2,93.0,460.0
2026-05-09T04:00,244.0,56.9,17.0,16.8,85.0,481.0
2026-05-09T05:00,170.4,58.8,24.6,18.5,67.0,517.0
2026-05-09T06:00,200.2,60.1,24.3,20.6,79.0,587.0
2026-05-09T07:00,217.9,59.0,23.7,23.4,96.0,671.0
2026-05-09T08:00,249.6,58.4,21.7,25.5,118.0,701.0
2026-05-09T09:00,265.4,57.4,16.9,26.1,150.0,626.0
2026-05-09T10:00,263.6,52.2,10.7,25.9,187.0,497.0
2026-05-09T11:00,293.4,52.9,6.1,25.4,215.0,397.0
2026-05-09T12:00,308.3,54.7,4.4,24.4,226.0,364.0
2026-05-09T13:00,299.0,54.1,4.4,23.0,227.0,360.0
2026-05-09T14:00,284.1,53.7,5.0,22.0,226.0,359.0
2026-05-09T15:00,265.4,52.9,5.8,21.9,226.0,346.0
2026-05-09T16:00,241.2,51.2,7.3,22.3,222.0,336.0
2026-05-09T17:00,284.1,55.5,10.0,20.8,201.0,350.0
2026-05-09T18:00,235.2,53.2,13.8,21.2,179.0,410.0
2026-05-09T19:00,237.0,56.2,19.1,21.7,149.0,495.0
2026-05-09T20:00,235.2,58.0,23.3,22.1,125.0,557.0
2026-05-09T21:00,221.7,58.9,25.3,22.5,113.0,576.0
2026-05-09T22:00,205.4,60.1,26.2,22.9,107.0,574.0
2026-05-09T23:00,200.7,61.0,26.3,22.8,102.0,565.0
2026-05-10T00:00,202.1,61.7,25.3,21.9,96.0,552.0
2026-05-10T01:00,208.2,63.8,23.5,20.5,91.0,533.0
2026-05-10T02:00,217.5,66.1,22.0,19.7,87.0,520.0
2026-05-10T03:00,238.4,68.9,21.3,19.6,80.0,510.0
2026-05-10T04:00,273.8,72.6,21.1,20.0,74.0,506.0
2026-05-10T05:00,262.6,73.6,23.5,20.1,70.0,523.0
2026-05-10T06:00,278.5,76.1,23.5,22.9,84.0,595.0
2026-05-10T07:00,279.4,75.9,23.3,26.7,105.0,688.0
2026-05-10T08:00,277.5,72.9,21.5,29.0,130.0,724.0
2026-05-10T09:00,279.4,65.9,16.6,28.6,161.0,644.0
2026-05-10T10:00,296.2,61.9,10.2,26.7,196.0,507.0
2026-05-10T11:00,312.0,62.9,5.5,25.0,222.0,401.0
2026-05-10T12:00,326.9,64.3,4.0,23.8,234.0,367.0
2026-05-10T13:00,329.7,65.7,4.1,22.7,237.0,366.0
2026-05-10T14:00,334.3,68.0,5.1,22.1,237.0,368.0
2026-05-10T15:00,320.4,68.5,6.5,22.4,236.0,362.0
2026-05-10T16:00,295.2,68.0,8.8,23.2,232.0,359.0
2026-05-10T17:00,258.0,65.4,11.7,23.9,220.0,371.0
2026-05-10T18:00,219.3,63.1,16.2,24.5,194.0,405.0
2026-05-10T19:00,204.9,65.0,21.3,25.1,161.0,454.0
2026-05-10T20:00,221.2,67.3,24.8,25.2,135.0,502.0
2026-05-10T21:00,235.2,68.5,25.2,24.5,124.0,553.0
2026-05-10T22:00,233.3,68.7,24.0,23.2,120.0,603.0
2026-05-10T23:00,221.2,68.0,22.5,22.2,118.0,625.0
2026-05-11T00:00,207.7,66.6,21.1,21.5,115.0,594.0
2026-05-11T01:00,199.3,65.9,19.5,21.0,113.0,535.0
2026-05-11T02:00,205.8,66.8,18.2,21.0,111.0,493.0
2026-05-11T03:00,221.2,68.2,17.3,21.9,107.0,487.0
2026-05-11T04:00,244.0,70.3,16.8,23.3,103.0,499.0
2026-05-11T05:00,100.8,53.1,24.4,19.2,77.0,522.0
2026-05-11T06:00,183.9,59.8,24.3,20.1,89.0,572.0
2026-05-11T07:00,194.6,60.5,23.9,21.4,107.0,633.0
2026-05-11T08:00,230.0,61.7,22.2,23.0,130.0,654.0
2026-05-11T09:00,266.4,63.1,18.0,25.3,163.0,596.0
2026-05-11T10:00,285.9,64.5,12.5,27.9,202.0,499.0
2026-05-11T11:00,317.6,67.8,8.3,29.6,233.0,428.0
2026-05-11T12:00,351.1,72.2,6.3,29.8,252.0,415.0
2026-05-11T13:00,368.8,75.9,5.6,29.2,264.0,429.0
2026-05-11T14:00,364.1,77.3,5.7,28.4,269.0,442.0
2026-05-11T15:00,349.2,77.3,6.3,27.4,267.0,444.0
2026-05-11T16:00,319.4,74.0,7.7,26.3,257.0,445.0
2026-05-11T17:00,228.2,66.6,12.0,31.5,269.0,453.0
2026-05-11T18:00,201.2,71.0,20.6,32.6,231.0,471.0
2026-05-11T19:00,171.8,78.7,32.4,33.9,179.0,497.0
2026-05-11T20:00,164.8,77.8,40.2,34.1,137.0,525.0
2026-05-11T21:00,183.9,76.4,40.5,32.2,115.0,566.0
2026-05-11T22:00,198.8,77.5,36.8,29.1,103.0,610.0
2026-05-11T23:00,210.0,78.0,32.7,26.1,95.0,627.0
2026-05-12T00:00,226.8,77.1,29.0,23.3,90.0,594.0
2026-05-12T01:00,242.1,77.3,24.8,20.5,89.0,534.0
2026-05-12T02:00,253.3,78.0,21.7,18.6,89.0,490.0
2026-05-12T03:00,257.0,78.2,20.2,17.7,86.0,477.0
2026-05-12T04:00,261.7,78.5,19.8,17.6,83.0,479.0
2026-05-12T05:00,316.6,77.5,16.9,16.2,91.0,499.0
2026-05-12T06:00,357.6,82.2,18.5,19.2,100.0,552.0
2026-05-12T07:00,401.4,85.2,20.5,23.3,113.0,622.0
2026-05-12T08:00,476.8,89.9,20.5,26.2,132.0,661.0
2026-05-12T09:00,553.2,96.4,16.7,27.1,164.0,641.0
2026-05-12T10:00,638.9,103.8,10.8,26.9,203.0,589.0
2026-05-12T11:00,668.7,105.0,6.5,25.8,229.0,541.0
2026-05-12T12:00,672.4,102.7,4.7,23.0,231.0,500.0
2026-05-12T13:00,640.7,96.4,4.3,19.5,221.0,462.0
2026-05-12T14:00,583.0,87.8,5.6,18.2,210.0,452.0
2026-05-12T15:00,380.0,72.4,8.5,21.2,205.0,491.0
2026-05-12T16:00,324.1,67.3,13.0,26.4,199.0,557.0
2026-05-12T17:00,381.8,74.7,19.8,31.0,185.0,608.0
2026-05-12T18:00,407.0,82.7,31.4,34.3,155.0,627.0
2026-05-12T19:00,336.2,87.5,45.1,37.0,117.0,632.0
2026-05-12T20:00,269.2,88.5,53.8,37.8,88.0,632.0
2026-05-12T21:00,237.0,87.3,53.7,35.5,75.0,628.0
2026-05-12T22:00,205.4,83.4,48.6,31.3,71.0,620.0
2026-05-12T23:00,192.3,77.5,42.3,27.4,72.0,616.0
2026-05-13T00:00,197.0,72.2,35.0,24.5,78.0,621.0
2026-05-13T01:00,212.8,70.1,26.6,22.0,89.0,630.0
2026-05-13T02:00,238.4,71.2,20.2,20.1,96.0,640.0
2026-05-13T03:00,274.7,74.3,17.3,18.7,95.0,639.0
2026-05-13T04:00,303.6,77.3,16.5,18.0,90.0,639.0
2026-05-13T05:00,299.9,93.8,24.3,24.8,68.0,667.0
2026-05-13T06:00,292.4,91.7,25.8,29.6,78.0,766.0
2026-05-13T07:00,277.5,91.7,27.7,36.1,94.0,893.0
2026-05-13T08:00,333.4,96.2,27.3,40.6,118.0,950.0
2026-05-13T09:00,380.9,102.2,22.3,41.6,157.0,874.0
2026-05-13T10:00,416.3,105.9,15.1,40.5,204.0,729.0
2026-05-13T11:00,455.4,111.3,9.5,38.7,237.0,607.0
2026-05-13T12:00,486.2,115.9,7.2,35.9,247.0,545.0
2026-05-13T13:00,493.6,116.2,6.6,32.2,245.0,506.0
2026-05-13T14:00,458.2,112.2,7.2,29.3,237.0,478.0
2026-05-13T15:00,373.5,100.6,8.8,27.5,227.0,446.0
2026-05-13T16:00,354.8,96.6,11.5,26.5,213.0,424.0
2026-05-13T17:00,275.7,75.0,17.1,26.9,176.0,440.0
2026-05-13T18:00,230.0,85.0,33.3,31.4,144.0,522.0
2026-05-13T19:00,229.6,94.3,56.0,37.7,99.0,641.0
2026-05-13T20:00,224.0,100.1,75.3,43.2,61.0,741.0
2026-05-13T21:00,226.3,106.2,87.6,47.2,39.0,798.0
2026-05-13T22:00,252.4,118.5,96.5,50.4,24.0,835.0
2026-05-13T23:00,275.7,129.5,102.5,52.3,13.0,865.0
2026-05-14T00:00,292.4,136.4,105.2,52.1,6.0,893.0
2026-05-14T01:00,306.4,140.6,105.0,50.6,3.0,913.0
2026-05-14T02:00,315.7,144.4,103.8,49.4,2.0,925.0
2026-05-14T03:00,319.4,147.1,103.1,49.3,0.0,926.0
2026-05-14T04:00,315.7,148.1,101.4,49.5,0.0,918.0
2026-05-14T05:00,306.4,109.0,35.1,35.1,58.0,908.0
2026-05-14T06:00,374.4,129.0,34.8,37.7,69.0,905.0
2026-05-14T07:00,428.4,142.5,34.1,41.3,87.0,900.0
2026-05-14T08:00,534.6,155.5,31.6,43.9,114.0,866.0
2026-05-14T09:00,506.6,149.9,25.8,44.6,157.0,777.0
2026-05-14T10:00,462.9,137.8,18.3,44.2,210.0,659.0
2026-05-14T11:00,442.4,131.8,12.3,43.4,252.0,570.0
2026-05-14T12:00,435.9,130.9,9.1,42.2,277.0,541.0
2026-05-14T13:00,423.8,127.6,7.5,40.7,291.0,540.0
2026-05-14T14:00,398.6,121.1,7.4,39.3,296.0,530.0
2026-05-14T15:00,370.7,114.1,8.8,38.1,291.0,475.0
2026-05-14T16:00,348.3,109.0,11.7,37.2,276.0,411.0
2026-05-14T17:00,295.2,99.7,18.7,39.2,245.0,412.0
2026-05-14T18:00,258.9,102.9,23.4,39.6,214.0,541.0
2026-05-14T19:00,262.6,101.7,30.3,40.2,172.0,735.0
2026-05-14T20:00,231.9,92.9,37.6,41.0,134.0,883.0
2026-05-14T21:00,159.7,81.0,47.0,42.2,106.0,955.0
2026-05-14T22:00,133.6,83.4,56.9,43.6,84.0,981.0
2026-05-14T23:00,158.3,95.5,61.1,44.5,71.0,941.0
2026-05-15T00:00,182.5,94.5,54.5,44.7,72.0,788.0
2026-05-15T01:00,235.2,98.3,42.1,44.4,83.0,570.0
2026-05-15T02:00,258.0,101.7,33.3,43.6,88.0,411.0
2026-05-15T03:00,263.6,106.2,32.3,41.6,79.0,366.0
2026-05-15T04:00,267.3,108.5,34.8,39.0,65.0,380.0
2026-05-15T05:00,139.2,55.8,21.8,17.5,92.0,413.0
2026-05-15T06:00,136.0,59.8,22.7,19.7,95.0,470.0
2026-05-15T07:00,195.6,72.9,23.7,22.9,100.0,546.0
2026-05-15T08:00,372.5,99.0,23.3,26.1,113.0,583.0
2026-05-15T09:00,437.7,108.0,20.3,30.0,143.0,550.0
2026-05-15T10:00,404.2,104.3,15.8,33.9,182.0,478.0
2026-05-15T11:00,366.9,99.9,11.8,34.9,209.0,410.0
2026-05-15T12:00,341.8,93.8,8.6,30.7,215.0,353.0
2026-05-15T13:00,324.1,87.3,5.9,23.5,209.0,299.0
2026-05-15T14:00,308.3,80.3,4.9,17.7,197.0,266.0
2026-05-15T15:00,410.7,89.2,5.8,14.4,178.0,260.0
2026-05-15T16:00,480.6,95.2,8.5,12.4,154.0,275.0
2026-05-15T17:00,609.1,102.2,11.4,11.1,128.0,314.0
2026-05-15T18:00,579.3,109.2,21.3,14.1,107.0,389.0
2026-05-15T19:00,547.6,117.8,34.8,18.2,78.0,488.0
2026-05-15T20:00,575.6,126.7,44.4,21.1,56.0,577.0
2026-05-15T21:00,607.2,132.7,46.1,21.4,47.0,647.0
2026-05-15T22:00,612.8,136.0,43.8,20.5,44.0,709.0
2026-05-15T23:00,577.4,134.1,42.1,19.6,42.0,757.0
2026-05-16T00:00,527.1,130.4,42.6,19.0,37.0,797.0
2026-05-16T01:00,486.2,128.5,43.6,18.4,33.0,824.0
2026-05-16T02:00,459.1,127.1,44.8,18.4,29.0,823.0
2026-05-16T03:00,417.2,122.0,46.7,19.3,24.0,776.0
2026-05-16T04:00,381.8,118.0,48.6,20.7,20.0,702.0
2026-05-16T05:00,745.1,165.3,26.6,15.0,61.0,637.0
2026-05-16T06:00,705.9,171.8,26.2,16.9,71.0,601.0
2026-05-16T07:00,618.4,170.0,25.4,19.6,86.0,576.0
2026-05-16T08:00,584.9,153.2,23.3,21.7,106.0,541.0
2026-05-16T09:00,416.3,123.9,18.7,23.3,136.0,486.0
2026-05-16T10:00,312.9,101.5,12.7,24.5,171.0,422.0
2026-05-16T11:00,310.1,91.5,8.0,23.9,192.0,365.0
2026-05-16T12:00,357.6,87.3,5.3,20.1,187.0,317.0
2026-05-16T13:00,417.2,83.6,3.9,14.6,168.0,276.0
2026-05-16T14:00,480.6,83.1,3.7,10.4,150.0,252.0
2026-05-16T15:00,555.1,86.8,4.7,8.7,138.0,249.0
2026-05-16T16:00,618.4,94.8,7.1,8.3,127.0,263.0
2026-05-16T17:00,761.8,108.7,10.0,8.4,118.0,286.0
2026-05-16T18:00,851.2,132.2,15.2,10.4,105.0,318.0
2026-05-16T19:00,957.4,156.5,22.5,13.2,88.0,359.0
2026-05-16T20:00,1035.6,178.3,28.0,15.4,74.0,406.0
2026-05-16T21:00,1061.7,193.2,30.4,16.4,67.0,470.0
2026-05-16T22:00,1024.5,199.3,31.1,16.7,64.0,539.0
2026-05-16T23:00,951.8,197.9,30.9,16.7,62.0,576.0
2026-05-17T00:00,866.1,191.4,29.6,16.2,61.0,551.0
2026-05-17T01:00,774.9,182.1,27.3,15.2,62.0,494.0
2026-05-17T02:00,691.0,172.3,25.8,14.5,62.0,451.0
2026-05-17T03:00,631.4,164.8,26.1,14.1,58.0,442.0
2026-05-17T04:00,586.7,159.3,27.0,13.8,53.0,446.0
2026-05-17T05:00,705.9,170.4,19.6,13.7,71.0,453.0
2026-05-17T06:00,711.5,174.6,19.0,15.4,78.0,464.0
2026-05-17T07:00,679.9,174.6,18.1,17.6,89.0,478.0
2026-05-17T08:00,672.4,164.4,16.2,18.9,104.0,472.0
2026-05-17T09:00,525.3,132.2,12.4,18.6,128.0,431.0
2026-05-17T10:00,369.7,91.5,7.7,17.3,155.0,371.0
2026-05-17T11:00,369.7,79.2,4.1,15.5,171.0,321.0
2026-05-17T12:00,491.7,84.5,2.5,12.9,167.0,291.0
2026-05-17T13:00,590.5,89.6,2.2,9.9,151.0,270.0
