latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.086115,72.85291,8.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (m/s),wind_direction_10m (°)
2026-05-18T22:00,29.4,82,0.00,1005.5,74,1.90,325
2026-05-18T23:00,29.2,82,0.00,1005.2,87,1.94,314
2026-05-19T00:00,29.0,83,0.00,1004.8,93,1.82,302
2026-05-19T01:00,28.9,82,0.00,1004.8,74,1.79,297
2026-05-19T02:00,28.7,82,0.00,1004.4,75,1.70,284
2026-05-19T03:00,28.5,82,0.00,1004.0,89,1.50,268
2026-05-19T04:00,28.4,81,0.00,1004.1,100,1.70,270
2026-05-19T05:00,28.3,84,0.00,1004.1,96,1.11,278
2026-05-19T06:00,28.5,83,0.00,1004.9,95,0.96,276
2026-05-19T07:00,29.4,76,0.00,1005.8,91,0.73,254
2026-05-19T08:00,30.5,69,0.00,1006.6,74,1.05,239
2026-05-19T09:00,31.5,63,0.00,1007.1,97,1.99,242
2026-05-19T10:00,32.2,60,0.00,1007.5,99,3.05,252
2026-05-19T11:00,32.0,63,0.00,1007.5,97,3.42,249
2026-05-19T12:00,32.6,60,0.00,1006.9,91,3.54,251
2026-05-19T13:00,32.4,60,0.00,1006.4,74,3.91,249
2026-05-19T14:00,32.5,58,0.00,1005.6,59,4.03,256
2026-05-19T15:00,32.1,61,0.00,1004.9,91,3.78,262
2026-05-19T16:00,31.7,61,0.00,1004.5,99,3.80,268
2026-05-19T17:00,31.0,65,0.00,1004.6,68,2.84,260
2026-05-19T18:00,30.3,69,0.00,1004.8,89,2.41,257
2026-05-19T19:00,29.9,71,0.00,1005.4,57,2.17,247
2026-05-19T20:00,29.7,73,0.00,1006.1,52,2.60,240
2026-05-19T21:00,29.5,73,0.00,1006.6,53,2.64,245
2026-05-19T22:00,29.4,73,0.00,1007.1,100,2.18,250
2026-05-19T23:00,29.3,74,0.00,1006.8,27,1.87,250
2026-05-20T00:00,29.1,74,0.00,1006.0,26,1.69,251
2026-05-20T01:00,29.0,74,0.00,1005.4,27,1.58,259
2026-05-20T02:00,29.0,74,0.00,1004.7,66,1.50,272
2026-05-20T03:00,28.9,73,0.00,1004.7,98,1.46,278
2026-05-20T04:00,28.8,74,0.00,1005.2,96,1.05,267
2026-05-20T05:00,28.6,76,0.00,1005.4,72,1.19,237
2026-05-20T06:00,28.8,75,0.00,1005.9,55,1.29,234
2026-05-20T07:00,29.6,71,0.00,1006.7,85,1.60,238
2026-05-20T08:00,30.5,67,0.00,1007.0,69,2.00,233
2026-05-20T09:00,31.4,63,0.00,1007.6,82,2.58,227
2026-05-20T10:00,32.1,60,0.00,1007.5,66,2.92,232
2026-05-20T11:00,32.6,59,0.00,1007.4,59,2.98,239
2026-05-20T12:00,33.1,58,0.00,1006.8,70,2.95,244
2026-05-20T13:00,32.9,59,0.00,1006.4,50,3.55,248
2026-05-20T14:00,32.5,61,0.00,1005.6,45,3.53,254
2026-05-20T15:00,32.3,60,0.00,1005.2,76,3.82,248
2026-05-20T16:00,31.7,62,0.10,1005.7,81,3.11,240
2026-05-20T17:00,31.9,63,0.00,1004.9,56,3.13,253
2026-05-20T18:00,31.1,66,0.00,1005.3,91,3.10,252
2026-05-20T19:00,30.6,70,0.00,1005.9,85,2.75,251
2026-05-20T20:00,30.6,70,0.00,1006.2,96,2.67,247
2026-05-20T21:00,30.5,71,0.00,1006.5,99,2.52,249
2026-05-20T22:00,30.5,70,0.00,1006.6,77,2.26,245
2026-05-20T23:00,30.4,68,0.00,1005.9,100,1.36,242
2026-05-21T00:00,30.2,69,0.00,1005.2,99,1.71,249
2026-05-21T01:00,30.1,69,0.00,1004.9,47,1.99,252
2026-05-21T02:00,30.0,70,0.00,1004.7,57,1.87,254
2026-05-21T03:00,29.8,71,0.00,1004.6,73,1.65,256
2026-05-21T04:00,29.8,71,0.00,1005.3,37,1.60,266
2026-05-21T05:00,29.5,74,0.00,1005.5,10,0.75,270
2026-05-21T06:00,29.6,73,0.00,1006.0,23,0.70,270
2026-05-21T07:00,30.5,69,0.00,1006.7,80,1.11,278
2026-05-21T08:00,31.4,65,0.00,1007.2,94,1.56,276
2026-05-21T09:00,32.4,61,0.00,1007.5,69,1.95,269
2026-05-21T10:00,33.2,57,0.00,1007.6,44,2.35,266
2026-05-21T11:00,33.8,52,0.00,1007.3,46,2.76,266
2026-05-21T12:00,33.9,51,0.00,1006.8,77,3.11,276
2026-05-21T13:00,33.6,54,0.00,1006.1,18,3.74,286
2026-05-21T14:00,33.2,57,0.00,1005.4,10,4.09,285
2026-05-21T15:00,32.7,60,0.00,1004.7,9,4.42,286
2026-05-21T16:00,32.3,62,0.00,1004.3,19,3.85,286
2026-05-21T17:00,32.3,64,0.00,1004.2,10,3.34,292
2026-05-21T18:00,31.3,67,0.00,1004.7,23,2.84,294
2026-05-21T19:00,30.9,69,0.00,1005.5,9,2.67,291
2026-05-21T20:00,30.7,71,0.00,1006.1,2,2.56,282
2026-05-21T21:00,30.5,74,0.00,1006.6,0,2.40,270
2026-05-21T22:00,30.3,75,0.00,1007.0,1,2.21,266
2026-05-21T23:00,30.4,76,0.00,1006.7,13,1.99,258
2026-05-22T00:00,30.2,77,0.00,1006.6,16,1.90,247
2026-05-22T01:00,30.0,77,0.00,1006.4,20,1.65,235
2026-05-22T02:00,29.9,78,0.00,1006.3,8,1.66,224
2026-05-22T03:00,29.9,78,0.00,1006.5,10,1.57,211
2026-05-22T04:00,29.9,77,0.00,1006.9,16,1.44,194
2026-05-22T05:00,29.5,80,0.00,1007.1,52,1.65,178
2026-05-22T06:00,29.6,80,0.00,1007.5,75,1.81,174
2026-05-22T07:00,30.4,75,0.00,1008.4,43,1.65,178
2026-05-22T08:00,31.4,70,0.00,1008.9,94,1.68,197
2026-05-22T09:00,32.1,66,0.10,1009.4,96,2.38,221
2026-05-22T10:00,32.2,65,0.20,1009.7,97,2.79,226
2026-05-22T11:00,32.7,63,0.20,1009.4,79,3.15,227
2026-05-22T12:00,32.9,63,0.10,1009.0,92,3.05,238
2026-05-22T13:00,33.5,60,0.10,1008.7,72,2.54,238
2026-05-22T14:00,32.9,63,0.20,1007.7,67,3.23,238
2026-05-22T15:00,32.5,65,0.30,1007.5,71,3.33,244
2026-05-22T16:00,32.0,67,0.30,1007.2,70,2.84,244
2026-05-22T17:00,32.4,63,0.40,1007.6,76,2.95,244
2026-05-22T18:00,31.5,69,0.00,1008.1,42,2.68,233
2026-05-22T19:00,31.0,71,0.00,1008.5,31,2.21,237
2026-05-22T20:00,30.8,72,0.00,1009.0,16,1.93,249
2026-05-22T21:00,30.7,73,0.00,1009.4,26,2.02,230
2026-05-22T22:00,30.5,75,0.00,1009.6,4,1.91,227
2026-05-22T23:00,30.5,75,0.00,1009.0,32,1.61,234
2026-05-23T00:00,30.3,75,0.00,1008.7,29,1.73,213
2026-05-23T01:00,30.3,74,0.00,1008.3,65,2.04,202
2026-05-23T02:00,30.2,74,0.00,1008.0,58,1.93,201
2026-05-23T03:00,30.0,75,0.00,1008.1,100,1.60,194
2026-05-23T04:00,30.0,76,0.00,1008.3,93,1.35,184
2026-05-23T05:00,29.6,82,0.00,1008.3,100,1.06,161
2026-05-23T06:00,29.7,82,0.00,1008.9,98,0.57,195
2026-05-23T07:00,30.3,78,0.00,1009.8,50,0.64,225
2026-05-23T08:00,31.2,72,0.10,1010.2,78,1.38,229
2026-05-23T09:00,32.0,67,0.10,1010.6,48,1.81,242
2026-05-23T10:00,32.5,64,0.20,1010.7,54,2.32,256
2026-05-23T11:00,33.2,60,0.10,1010.2,48,2.55,270
2026-05-23T12:00,33.5,59,0.10,1009.8,57,2.85,273
2026-05-23T13:00,33.3,60,0.10,1009.2,49,2.95,281
2026-05-23T14:00,33.4,60,0.30,1008.6,64,2.84,284
2026-05-23T15:00,33.0,62,0.20,1008.0,59,3.03,279
2026-05-23T16:00,32.6,64,0.00,1007.6,63,2.62,288
2026-05-23T17:00,33.1,61,0.00,1007.2,59,2.80,268
2026-05-23T18:00,32.3,65,0.00,1007.5,49,2.65,273
2026-05-23T19:00,31.7,67,0.00,1007.7,54,2.33,260
2026-05-23T20:00,31.5,68,0.00,1008.1,40,2.20,258
2026-05-23T21:00,31.3,69,0.00,1008.6,13,2.22,247
2026-05-23T22:00,31.2,71,0.00,1009.2,7,2.53,232
2026-05-23T23:00,31.1,72,0.00,1009.0,35,2.36,216
2026-05-24T00:00,31.0,73,0.00,1008.8,57,2.78,218
2026-05-24T01:00,30.9,72,0.00,1008.7,80,3.28,218
2026-05-24T02:00,30.4,74,0.00,1008.4,82,3.55,220
2026-05-24T03:00,30.1,76,0.20,1008.3,91,3.23,231
2026-05-24T04:00,29.7,78,0.50,1008.5,80,3.13,241
2026-05-24T05:00,29.9,77,0.30,1008.6,68,2.51,241
2026-05-24T06:00,30.0,76,0.10,1009.1,94,2.15,242
2026-05-24T07:00,30.6,73,0.20,1009.7,98,2.46,246
2026-05-24T08:00,31.1,69,0.40,1010.5,100,2.75,254
2026-05-24T09:00,32.0,64,0.40,1011.3,82,2.95,255
2026-05-24T10:00,33.0,62,0.40,1011.5,90,3.25,256
2026-05-24T11:00,34.0,51,0.10,1011.3,99,3.32,254
2026-05-24T12:00,33.8,58,0.20,1010.5,95,3.93,258
2026-05-24T13:00,33.4,60,0.00,1009.7,87,4.25,261
2026-05-24T14:00,33.1,61,0.00,1008.8,72,4.17,264
2026-05-24T15:00,33.0,61,0.00,1008.2,55,4.23,263
2026-05-24T16:00,32.5,62,0.00,1007.7,52,3.90,271
2026-05-24T17:00,31.8,68,0.00,1007.9,74,3.61,267
2026-05-24T18:00,31.5,68,0.10,1008.1,35,2.88,278
2026-05-24T19:00,31.0,72,0.10,1008.6,13,2.92,283
2026-05-24T20:00,30.8,73,0.00,1008.9,26,2.57,294
2026-05-24T21:00,30.6,74,0.00,1009.4,7,2.06,309
2026-05-24T22:00,30.4,75,0.00,1009.6,14,1.68,297
2026-05-24T23:00,30.6,75,0.00,1008.9,30,1.53,281
2026-05-25T00:00,30.3,77,0.00,1008.3,18,1.56,277
2026-05-25T01:00,30.1,78,0.00,1008.0,15,1.82,279
2026-05-25T02:00,29.9,79,0.10,1007.6,16,2.18,286
2026-05-25T03:00,29.6,81,0.10,1007.6,13,2.19,294
2026-05-25T04:00,29.4,82,0.10,1007.7,17,1.82,307
2026-05-25T05:00,29.0,85,0.20,1007.8,97,1.36,352
2026-05-25T06:00,28.8,86,0.10,1008.1,24,1.30,4
2026-05-25T07:00,29.7,80,0.10,1008.9,22,1.17,350
2026-05-25T08:00,31.0,72,0.20,1009.3,38,1.68,307
2026-05-25T09:00,32.1,67,0.30,1009.9,45,2.45,287
2026-05-25T10:00,32.8,64,0.20,1010.0,39,3.11,281
2026-05-25T11:00,33.9,59,0.10,1009.4,18,3.26,281
2026-05-25T12:00,33.6,60,0.00,1008.6,12,3.76,284
2026-05-25T13:00,33.3,63,0.00,1007.9,13,4.23,284
2026-05-25T14:00,32.9,66,0.00,1007.0,19,4.54,287
2026-05-25T15:00,32.4,67,0.10,1006.7,48,4.11,283
2026-05-25T16:00,32.1,67,0.40,1006.4,59,4.11,286
2026-05-25T17:00,32.1,69,0.10,1006.1,34,4.03,284
2026-05-25T18:00,31.5,72,0.10,1006.4,32,3.80,283
2026-05-25T19:00,31.1,73,0.00,1007.1,28,3.56,281
2026-05-25T20:00,31.1,72,0.00,1007.7,25,3.19,279
2026-05-25T21:00,31.0,70,0.00,1008.1,15,2.76,274
2026-05-25T22:00,31.2,69,0.00,1008.7,23,2.45,269
2026-05-25T23:00,31.2,68,0.00,1008.6,30,1.96,255
2026-05-26T00:00,31.0,68,0.00,1008.2,36,2.22,256
2026-05-26T01:00,30.6,70,0.10,1007.8,28,2.25,267
2026-05-26T02:00,30.2,71,0.00,1007.4,40,2.15,271
2026-05-26T03:00,29.5,75,0.10,1007.4,62,1.83,259
2026-05-26T04:00,28.8,80,0.20,1007.7,48,1.66,245
2026-05-26T05:00,29.0,81,0.40,1007.9,22,0.43,216
2026-05-26T06:00,29.2,80,0.00,1008.3,11,0.81,202
2026-05-26T07:00,30.3,74,0.00,1008.8,16,0.86,216
2026-05-26T08:00,31.7,67,0.00,1009.4,19,1.46,248
2026-05-26T09:00,33.0,60,0.00,1009.6,37,2.14,259
2026-05-26T10:00,33.8,57,0.00,1009.7,23,2.70,259
2026-05-26T11:00,33.8,58,0.10,1009.2,32,3.31,255
2026-05-26T12:00,33.6,60,0.00,1008.5,31,3.28,262
2026-05-26T13:00,33.8,59,0.00,1007.8,48,3.55,268
2026-05-26T14:00,33.6,59,0.00,1006.8,57,3.65,270
2026-05-26T15:00,33.2,61,0.00,1006.3,68,3.45,272
2026-05-26T16:00,32.7,62,0.00,1006.1,64,3.40,272
2026-05-26T17:00,32.6,63,0.10,1005.9,37,3.50,271
2026-05-26T18:00,32.0,64,0.00,1006.5,54,3.46,274
2026-05-26T19:00,31.5,66,0.00,1007.0,66,3.44,278
2026-05-26T20:00,31.2,68,0.00,1007.9,54,3.13,278
2026-05-26T21:00,31.0,69,0.00,1008.6,38,2.75,271
2026-05-26T22:00,30.8,70,0.00,1009.3,27,2.81,265
2026-05-26T23:00,30.5,74,0.00,1008.8,12,2.60,259
2026-05-27T00:00,30.4,74,0.00,1008.7,23,2.73,262
2026-05-27T01:00,30.5,72,0.10,1008.4,15,2.71,258
2026-05-27T02:00,30.5,72,0.00,1008.1,23,2.68,256
2026-05-27T03:00,30.1,74,0.00,1008.0,32,2.69,255
2026-05-27T04:00,30.1,74,0.00,1008.1,18,2.09,259
2026-05-27T05:00,29.1,84,0.00,1007.9,88,1.99,288
2026-05-27T06:00,29.3,82,0.20,1008.4,48,1.81,309
2026-05-27T07:00,30.4,75,0.00,1009.5,41,1.72,296
2026-05-27T08:00,31.8,66,0.00,1010.1,20,1.61,277
2026-05-27T09:00,33.2,59,0.00,1010.5,13,1.91,264
2026-05-27T10:00,34.0,56,0.00,1010.7,25,2.60,267
2026-05-27T11:00,34.4,55,0.00,1010.5,18,3.27,281
2026-05-27T12:00,34.1,56,0.00,1009.9,10,3.42,282
2026-05-27T13:00,34.2,54,0.00,1009.1,11,3.51,274
2026-05-27T14:00,33.9,55,0.00,1008.2,36,3.81,274
2026-05-27T15:00,33.6,57,0.00,1007.9,87,3.76,273
2026-05-27T16:00,33.1,59,0.00,1007.5,95,3.71,273
2026-05-27T17:00,32.8,61,0.00,1007.4,60,3.51,266
2026-05-27T18:00,31.8,66,0.00,1007.6,30,3.30,270
2026-05-27T19:00,31.3,68,0.00,1008.2,29,3.20,270
2026-05-27T20:00,31.1,68,0.00,1008.6,30,2.90,268
2026-05-27T21:00,30.9,69,0.00,1008.9,27,2.55,268
2026-05-27T22:00,30.7,70,0.00,1009.1,61,2.33,260
2026-05-27T23:00,30.7,70,0.00,1008.9,80,1.89,258
2026-05-28T00:00,30.6,70,0.00,1008.6,89,1.81,264
2026-05-28T01:00,30.4,71,0.00,1008.4,93,2.15,271
2026-05-28T02:00,30.1,72,0.00,1008.1,95,2.42,277
2026-05-28T03:00,29.9,74,0.00,1008.1,43,2.36,283
2026-05-28T04:00,30.0,73,0.00,1008.2,45,2.47,288
2026-05-28T05:00,29.9,75,0.00,1008.5,33,1.78,281
2026-05-28T06:00,29.9,75,0.00,1008.9,33,1.87,278
2026-05-28T07:00,30.7,70,0.00,1009.7,34,2.31,275
2026-05-28T08:00,31.7,65,0.00,1010.2,23,2.30,271
2026-05-28T09:00,32.8,59,0.00,1010.7,13,2.38,262
2026-05-28T10:00,33.5,56,0.00,1010.5,17,2.76,248
2026-05-28T11:00,34.3,54,0.00,1009.9,4,2.89,242
2026-05-28T12:00,34.4,54,0.00,1009.4,1,3.18,262
2026-05-28T13:00,34.3,55,0.00,1008.6,1,3.71,275
2026-05-28T14:00,34.0,56,0.00,1007.8,1,3.94,278
2026-05-28T15:00,33.5,60,0.00,1007.1,4,4.03,277
2026-05-28T16:00,32.9,63,0.00,1006.8,11,4.09,278
2026-05-28T17:00,32.5,63,0.00,1006.7,10,3.46,281
2026-05-28T18:00,31.7,66,0.00,1006.9,8,3.13,278
2026-05-28T19:00,31.3,68,0.00,1007.3,9,2.81,266
2026-05-28T20:00,30.9,69,0.00,1007.9,9,2.92,248
2026-05-28T21:00,30.6,70,0.00,1008.7,24,3.02,241
2026-05-28T22:00,30.6,70,0.00,1009.2,25,3.11,233
2026-05-28T23:00,30.7,70,0.00,1009.1,27,3.08,226
2026-05-29T00:00,30.5,70,0.00,1008.6,19,3.43,228
2026-05-29T01:00,30.2,72,0.00,1008.1,27,3.52,231
2026-05-29T02:00,30.0,72,0.10,1007.9,44,3.91,235
2026-05-29T03:00,30.0,74,0.20,1008.0,31,3.92,240
2026-05-29T04:00,30.0,74,0.00,1008.3,6,3.85,244
2026-05-29T05:00,30.4,71,0.00,1007.9,24,3.58,243
2026-05-29T06:00,30.3,72,0.00,1008.4,47,3.58,243
2026-05-29T07:00,31.1,67,0.10,1009.2,31,3.67,241
2026-05-29T08:00,32.1,63,0.00,1009.5,22,3.56,244
2026-05-29T09:00,32.6,61,0.00,1009.9,33,3.76,251
2026-05-29T10:00,33.1,58,0.10,1010.1,66,4.06,256
2026-05-29T11:00,34.0,56,0.20,1009.5,65,3.54,257
2026-05-29T12:00,34.2,55,0.10,1008.7,43,3.75,261
2026-05-29T13:00,34.2,56,0.00,1007.8,38,3.92,264
2026-05-29T14:00,34.2,55,0.00,1007.2,50,4.07,264
2026-05-29T15:00,33.7,57,0.00,1006.4,41,4.04,258
2026-05-29T16:00,33.2,59,0.00,1006.0,29,3.84,252
2026-05-29T17:00,32.9,62,0.00,1006.0,29,3.60,243
2026-05-29T18:00,32.1,65,0.00,1006.3,22,3.53,245
2026-05-29T19:00,31.6,66,0.00,1006.7,35,3.89,246
2026-05-29T20:00,31.2,69,0.00,1007.2,38,3.96,245
2026-05-29T21:00,30.9,70,0.10,1007.7,38,3.87,245
2026-05-29T22:00,30.9,70,0.20,1008.0,36,4.02,243
2026-05-29T23:00,30.8,71,0.10,1007.6,66,4.00,238
2026-05-30T00:00,30.4,74,0.20,1007.4,54,4.01,239
2026-05-30T01:00,29.8,80,0.20,1007.2,41,4.07,238
2026-05-30T02:00,29.9,79,0.30,1006.8,31,4.10,236
2026-05-30T03:00,30.3,74,0.10,1006.6,15,4.32,243
2026-05-30T04:00,30.5,73,0.00,1006.5,10,4.26,248
2026-05-30T05:00,30.4,72,0.00,1006.9,13,3.88,248
2026-05-30T06:00,30.6,71,0.00,1007.5,19,3.53,245
2026-05-30T07:00,31.3,68,0.00,1008.1,22,3.64,249
2026-05-30T08:00,32.1,64,0.00,1008.5,33,3.89,252
2026-05-30T09:00,32.6,61,0.00,1008.8,51,4.03,256
2026-05-30T10:00,33.2,60,0.10,1008.9,41,3.74,262
2026-05-30T11:00,33.5,60,0.00,1008.6,47,3.46,267
2026-05-30T12:00,34.3,56,0.00,1008.1,5,3.30,272
2026-05-30T13:00,34.6,55,0.00,1007.5,1,3.36,266
2026-05-30T14:00,34.4,55,0.00,1006.6,0,3.41,259
2026-05-30T15:00,34.1,57,0.00,1006.0,0,3.54,257
2026-05-30T16:00,33.4,60,0.00,1005.4,0,3.59,254
2026-05-30T17:00,33.2,61,0.00,1005.3,0,3.87,250
2026-05-30T18:00,32.2,66,0.00,1005.3,4,4.14,250
2026-05-30T19:00,31.6,69,0.00,1005.6,5,4.23,246
2026-05-30T20:00,31.5,68,0.00,1006.2,30,4.30,241
2026-05-30T21:00,31.4,68,0.00,1007.1,48,4.35,240
2026-05-30T22:00,31.2,69,0.00,1007.8,30,4.43,245
2026-05-30T23:00,31.0,72,0.00,1007.8,27,4.18,242
2026-05-31T00:00,30.3,74,0.20,1007.8,36,4.10,240
2026-05-31T01:00,30.2,75,0.40,1007.4,31,4.20,245
2026-05-31T02:00,30.0,75,0.40,1007.2,61,4.18,242
2026-05-31T03:00,29.3,78,0.40,1007.3,73,3.56,250
2026-05-31T04:00,28.5,83,0.50,1007.3,84,2.38,255
2026-05-31T05:00,28.9,84,0.20,1007.6,59,1.69,236
2026-05-31T06:00,29.4,82,0.50,1008.3,69,1.37,260
2026-05-31T07:00,29.7,73,0.30,1008.9,16,2.00,273
2026-05-31T08:00,31.1,68,0.10,1009.5,48,1.29,257
2026-05-31T09:00,30.9,70,0.40,1010.0,31,1.36,253
2026-05-31T10:00,31.5,65,0.70,1010.1,64,2.70,214
2026-05-31T11:00,32.7,63,0.40,1009.5,38,2.56,239
2026-05-31T12:00,33.7,59,0.10,1008.9,9,3.12,258
2026-05-31T13:00,34.2,55,0.00,1008.6,13,3.47,263
2026-05-31T14:00,34.2,54,0.00,1007.6,25,3.86,266
2026-05-31T15:00,33.8,54,0.10,1007.1,30,3.88,263
2026-05-31T16:00,33.0,61,0.10,1006.8,20,4.06,266
2026-05-31T17:00,33.2,58,0.00,1006.3,4,3.61,273
2026-05-31T18:00,32.1,64,0.00,1006.7,5,3.65,272
2026-05-31T19:00,31.6,67,0.00,1007.3,10,3.81,280
2026-05-31T20:00,31.4,68,0.00,1008.3,9,3.41,292
2026-05-31T21:00,31.3,68,0.00,1009.1,12,3.11,289
2026-05-31T22:00,31.1,69,0.00,1009.5,12,2.38,278
2026-05-31T23:00,30.8,70,0.00,1009.1,12,2.01,251
2026-06-01T00:00,30.6,70,0.00,1008.7,8,1.46,248
2026-06-01T01:00,30.5,71,0.00,1008.0,21,1.51,236
2026-06-01T02:00,30.4,71,0.00,1007.9,30,1.52,243
2026-06-01T03:00,30.1,72,0.00,1007.6,35,1.63,230
2026-06-01T04:00,29.9,73,0.00,1007.8,36,1.45,226
2026-06-01T05:00,29.7,76,0.00,1008.0,16,1.01,213
2026-06-01T06:00,29.8,74,0.00,1008.4,27,1.05,211
2026-06-01T07:00,30.6,70,0.00,1008.8,29,1.29,216
2026-06-01T08:00,31.6,64,0.10,1009.2,37,1.79,247
2026-06-01T09:00,32.6,60,0.00,1009.7,21,2.60,267
2026-06-01T10:00,33.3,56,0.00,1009.8,20,3.16,274
2026-06-01T11:00,34.1,54,0.00,1009.4,6,3.03,279
2026-06-01T12:00,33.7,57,0.00,1008.7,12,2.90,272
2026-06-01T13:00,33.9,58,0.00,1008.4,6,2.77,264
2026-06-01T14:00,33.7,59,0.00,1007.5,5,3.49,262
2026-06-01T15:00,33.1,61,0.00,1007.0,7,3.88,263
2026-06-01T16:00,32.5,64,0.00,1006.8,7,4.16,267
2026-06-01T17:00,32.9,56,0.00,1006.4,0,3.93,263
2026-06-01T18:00,32.0,61,0.00,1006.4,0,3.76,265
2026-06-01T19:00,31.6,63,0.00,1006.8,65,3.85,268
2026-06-01T20:00,31.8,62,0.00,1007.7,86,3.31,265
2026-06-01T21:00,31.2,67,0.10,1008.7,91,3.31,265
2026-06-01T22:00,30.8,70,0.10,1009.0,39,2.93,261
2026-06-01T23:00,31.0,66,0.00,1009.1,60,2.13,279
2026-06-02T00:00,30.8,67,0.00,1008.7,52,1.93,291
2026-06-02T01:00,30.2,71,0.00,1008.3,35,1.86,306
2026-06-02T02:00,29.8,73,0.00,1007.9,15,1.68,323
2026-06-02T03:00,29.7,74,0.00,1008.3,13,1.75,347
2026-06-02T04:00,29.6,75,0.00,1008.5,5,1.90,27
2026-06-02T05:00,25.0,91,0.00,1009.5,67,4.17,326
2026-06-02T06:00,25.2,88,0.40,1008.6,5,1.15,360
2026-06-02T07:00,27.2,78,0.00,1008.6,0,0.76,352
2026-06-02T08:00,29.7,67,0.00,1008.3,0,0.65,238
2026-06-02T09:00,31.4,61,0.00,1007.7,0,2.12,188
2026-06-02T10:00,32.5,59,0.00,1007.5,0,2.35,204
2026-06-02T11:00,33.9,54,0.00,1007.2,0,3.01,216
2026-06-02T12:00,34.1,53,0.00,1006.9,4,3.31,236
2026-06-02T13:00,34.2,52,0.00,1006.8,13,3.64,254
2026-06-02T14:00,33.7,55,0.00,1005.9,19,4.22,265
2026-06-02T15:00,33.1,56,0.10,1005.8,41,4.31,273
2026-06-02T16:00,32.4,59,0.00,1005.4,31,4.45,272
2026-06-02T17:00,30.5,65,0.20,1005.4,39,2.90,267
2026-06-02T18:00,29.5,73,0.00,1005.9,11,3.35,271
2026-06-02T19:00,29.1,75,0.00,1006.2,5,2.20,271
2026-06-02T20:00,29.2,77,0.00,1006.8,5,1.86,246
2026-06-02T21:00,29.3,77,0.00,1007.2,13,1.90,240
2026-06-02T22:00,29.6,76,0.20,1007.5,24,1.74,252
2026-06-02T23:00,28.6,74,0.30,1007.3,34,2.60,180
2026-06-03T00:00,28.7,74,0.20,1006.8,20,1.45,207
2026-06-03T01:00,28.8,75,0.00,1006.1,9,1.05,177
2026-06-03T02:00,28.7,76,0.00,1005.6,13,1.11,162
2026-06-03T03:00,28.7,76,0.00,1005.5,15,1.20,178
2026-06-03T04:00,28.6,77,0.00,1005.6,19,0.92,158
2026-06-03T05:00,28.7,79,0.10,1006.2,22,1.32,261
2026-06-03T06:00,25.2,88,1.30,1007.2,59,1.44,124
2026-06-03T07:00,25.8,86,0.60,1007.8,60,1.03,104
2026-06-03T08:00,27.7,77,0.10,1007.3,12,1.01,123
2026-06-03T09:00,29.6,69,0.00,1006.8,5,1.91,139
2026-06-03T10:00,31.0,65,0.00,1007.0,7,0.93,196
2026-06-03T11:00,32.3,62,0.00,1006.1,1,1.64,211
2026-06-03T12:00,32.5,62,0.00,1005.8,2,2.80,229
2026-06-03T13:00,32.2,63,0.00,1005.1,45,3.58,234
2026-06-03T14:00,31.9,63,0.00,1004.0,59,3.92,232
2026-06-03T15:00,31.8,64,0.00,1003.3,5,3.85,232
2026-06-03T16:00,31.3,68,0.00,1003.2,10,3.79,229
2026-06-03T17:00,31.2,67,0.00,1003.6,8,3.51,234
2026-06-03T18:00,30.5,70,0.00,1004.2,15,3.36,226
2026-06-03T19:00,30.0,72,0.00,1004.7,14,3.45,214
2026-06-03T20:00,29.8,73,0.00,1005.2,12,3.53,218
2026-06-03T21:00,29.8,73,0.00,1005.7,16,3.37,221
2026-06-03T22:00,29.7,73,0.00,1006.0,16,2.94,223
2026-06-03T23:00,29.8,71,0.00,1006.1,18,2.39,217
2026-06-04T00:00,29.6,72,0.00,1005.3,12,2.55,206
2026-06-04T01:00,29.4,72,0.00,1004.4,13,2.89,194
2026-06-04T02:00,29.5,71,0.00,1003.5,24,3.47,187
2026-06-04T03:00,29.4,71,0.00,1003.5,46,2.85,180
2026-06-04T04:00,28.9,75,0.00,1004.1,47,1.79,162
2026-06-04T05:00,28.4,80,0.20,1004.3,34,1.80,136
2026-06-04T06:00,28.1,81,0.10,1004.9,33,1.90,145
2026-06-04T07:00,29.0,76,0.00,1005.4,43,2.82,160
2026-06-04T08:00,30.5,69,0.00,1005.6,35,2.97,174
2026-06-04T09:00,31.9,61,0.00,1005.6,80,3.01,191
2026-06-04T10:00,32.5,59,0.00,1006.0,82,3.41,202
2026-06-04T11:00,32.9,61,0.00,1005.9,15,3.71,207
2026-06-04T12:00,32.6,63,0.10,1005.2,10,3.57,211
2026-06-04T13:00,32.9,61,0.20,1004.5,14,3.89,224
2026-06-04T14:00,32.9,61,0.00,1003.9,10,3.82,238
2026-06-04T15:00,32.7,62,0.00,1003.4,13,3.88,248
2026-06-04T16:00,32.4,62,0.00,1002.9,10,3.92,251
2026-06-04T17:00,32.6,61,0.00,1003.0,8,3.95,248
2026-06-04T18:00,31.9,64,0.00,1003.5,19,3.50,239
2026-06-04T19:00,31.5,65,0.00,1003.9,29,3.18,237
2026-06-04T20:00,31.2,67,0.00,1004.5,31,3.19,230
